date,total_crimes,theft,battery,burglary,assault,narcotics,criminal_damage,arrest_count,domestic_count,tmax_c,tmin_c,tmax_f,tmin_f,prcp_mm,snow_mm,snwd_mm,awnd_ms
2020-03-30,451,98,85,15,41,5,69,53,105,10.6,3.9,51.08,39.02,0.0,0.0,0.0,4.7
2020-03-31,389,90,94,18,36,4,43,42,110,6.1,2.8,42.980000000000004,37.04,0.0,0.0,0.0,5.6
2020-04-01,546,103,100,23,41,1,59,34,120,11.7,3.3,53.06,37.94,0.0,0.0,0.0,3.1
2020-04-02,376,83,89,15,31,2,43,43,98,16.1,1.1,60.980000000000004,33.98,0.0,0.0,0.0,2.2
2020-04-03,509,103,120,25,34,2,79,42,134,21.1,7.8,69.98,46.04,0.0,0.0,0.0,2.9
2020-04-04,451,76,95,13,49,5,69,42,112,11.1,2.8,51.98,37.04,1.5,0.0,0.0,3.4
2020-04-05,409,69,100,13,34,4,59,39,120,11.1,1.7,51.98,35.06,0.0,0.0,0.0,3.8
2020-04-06,452,81,109,21,28,5,60,47,103,17.8,1.7,64.04,35.06,0.3,0.0,0.0,2.6
2020-04-07,458,84,116,24,38,1,59,55,110,26.7,10.6,80.06,51.08,1.0,0.0,0.0,3.5
2020-04-08,446,61,95,15,47,7,68,52,118,23.3,8.9,73.94,48.02,5.6,0.0,0.0,3.6
2020-04-09,429,93,100,19,37,4,52,52,105,10.0,2.2,50.0,35.96,0.0,0.0,0.0,8.0
2020-04-10,429,81,64,23,48,10,52,56,92,10.0,0.6,50.0,33.08,0.0,0.0,0.0,4.3
2020-04-11,450,89,98,14,43,6,80,55,133,17.2,5.6,62.959999999999994,42.08,4.3,0.0,0.0,3.4
2020-04-12,386,71,80,12,31,7,73,46,105,18.9,9.4,66.02,48.92,3.3,0.0,0.0,4.3
2020-04-13,399,81,84,13,33,4,65,47,105,13.3,1.1,55.94,33.98,0.5,0.0,0.0,7.6
2020-04-14,370,81,53,19,38,3,56,41,88,5.0,-1.0,41.0,30.2,0.0,0.0,0.0,5.5
2020-04-15,416,94,84,17,31,10,43,47,96,4.4,-2.7,39.92,27.14,2.5,43.0,30.0,3.7
2020-04-16,408,71,84,15,39,8,65,58,79,8.3,-2.1,46.94,28.22,0.0,0.0,0.0,4.1
2020-04-17,425,83,76,15,38,8,52,50,97,5.6,1.1,42.08,33.98,7.4,76.0,50.0,3.5
2020-04-18,464,79,103,24,43,3,70,52,120,15.0,1.1,59.0,33.98,0.0,0.0,0.0,7.3
2020-04-19,345,59,86,16,35,4,48,38,95,16.7,3.9,62.059999999999995,39.02,0.0,0.0,0.0,5.0
2020-04-20,506,92,94,24,37,12,67,78,115,17.8,2.2,64.04,35.96,1.0,0.0,0.0,5.6
2020-04-21,422,82,92,9,31,7,51,48,112,11.7,2.2,53.06,35.96,0.0,0.0,0.0,6.5
2020-04-22,431,102,82,14,35,11,48,46,87,17.2,4.4,62.959999999999994,39.92,1.5,0.0,0.0,3.1
2020-04-23,442,110,59,20,40,8,49,56,90,13.9,6.1,57.02,42.980000000000004,0.0,0.0,0.0,3.4
2020-04-24,440,90,86,18,29,4,61,54,104,10.0,4.4,50.0,39.92,0.0,0.0,0.0,4.4
2020-04-25,402,75,84,19,36,7,68,55,113,8.3,5.6,46.94,42.08,4.8,0.0,0.0,5.7
2020-04-26,423,68,108,9,40,6,63,58,130,17.2,5.0,62.959999999999994,41.0,0.0,0.0,0.0,5.1
2020-04-27,402,86,77,10,37,7,50,41,89,20.0,4.4,68.0,39.92,4.1,0.0,0.0,4.1
2020-04-28,469,85,99,23,46,7,60,43,131,24.4,8.9,75.92,48.02,6.9,0.0,0.0,3.3
2020-04-29,424,90,80,31,30,9,65,47,95,16.1,6.1,60.980000000000004,42.980000000000004,48.0,0.0,0.0,4.8
2020-04-30,428,86,96,15,33,7,51,53,95,13.3,5.6,55.94,42.08,4.1,0.0,0.0,6.1
2020-05-01,594,109,107,23,50,4,63,58,136,20.0,3.3,68.0,37.94,0.0,0.0,0.0,2.6
2020-05-02,494,85,113,20,58,9,64,66,108,25.0,15.0,77.0,59.0,0.0,0.0,0.0,4.7
2020-05-03,491,81,127,15,45,15,72,65,126,23.3,8.9,73.94,48.02,0.0,0.0,0.0,5.5
2020-05-04,438,91,95,20,38,12,59,53,104,8.9,4.4,48.02,39.92,0.0,0.0,0.0,7.2
2020-05-05,445,91,75,13,31,16,64,64,96,9.4,4.4,48.92,39.92,2.3,0.0,0.0,4.4
2020-05-06,464,108,82,16,37,14,62,59,117,17.2,4.4,62.959999999999994,39.92,0.0,0.0,0.0,3.6
2020-05-07,420,92,77,21,41,9,48,46,103,18.9,7.2,66.02,44.96,0.0,0.0,0.0,4.7
2020-05-08,445,89,91,20,34,9,60,56,101,7.8,1.1,46.04,33.98,0.0,0.0,0.0,6.5
2020-05-09,465,87,94,14,54,15,68,77,115,15.0,-0.5,59.0,31.1,0.0,0.0,0.0,4.8
2020-05-10,473,84,125,14,46,10,65,65,142,12.8,2.8,55.04,37.04,5.1,0.0,0.0,4.8
2020-05-11,452,97,81,18,34,13,66,56,101,11.1,5.0,51.98,41.0,0.0,0.0,0.0,3.3
2020-05-12,455,89,96,22,44,16,68,66,107,17.2,5.0,62.959999999999994,41.0,0.0,0.0,0.0,4.5
2020-05-13,523,102,120,18,47,12,60,70,126,20.6,5.6,69.08,42.08,2.0,0.0,0.0,5.1
2020-05-14,470,89,97,17,37,17,70,64,109,22.8,12.2,73.04,53.96,89.7,0.0,0.0,3.5
2020-05-15,554,100,108,21,62,23,65,95,126,26.1,12.2,78.98,53.96,17.3,0.0,0.0,3.5
2020-05-16,578,88,146,19,65,18,83,97,150,19.4,10.0,66.92,50.0,14.2,0.0,0.0,5.2
2020-05-17,442,81,105,17,40,6,92,53,125,20.0,11.7,68.0,53.06,79.0,0.0,0.0,3.8
2020-05-18,503,89,117,22,43,13,55,66,122,17.8,11.7,64.04,53.06,0.0,0.0,0.0,4.5
2020-05-19,474,102,88,17,45,14,50,86,108,15.0,11.1,59.0,51.98,6.4,0.0,0.0,6.1
2020-05-20,543,107,97,17,57,27,79,88,115,18.9,11.7,66.02,53.06,0.0,0.0,0.0,5.1
2020-05-21,496,100,95,22,37,27,50,94,110,21.1,13.9,69.98,57.02,0.0,0.0,0.0,3.0
2020-05-22,539,85,105,20,42,22,72,108,120,22.2,13.9,71.96,57.02,0.0,0.0,0.0,1.9
2020-05-23,555,93,119,17,49,24,72,124,132,27.8,12.8,82.04,55.04,13.2,0.0,0.0,3.9
2020-05-24,566,71,145,11,54,22,75,134,153,32.2,17.8,89.96000000000001,64.04,0.0,0.0,0.0,2.7
2020-05-25,644,89,178,18,68,16,83,141,189,31.1,20.6,87.98,69.08,4.6,0.0,0.0,4.0
2020-05-26,579,85,151,9,63,28,70,115,152,31.7,20.0,89.06,68.0,1.8,0.0,0.0,3.8
2020-05-27,569,98,121,17,57,30,67,96,128,30.6,22.2,87.08000000000001,71.96,0.8,0.0,0.0,3.0
2020-05-28,554,102,136,18,71,19,64,90,137,27.8,16.7,82.04,62.059999999999995,5.3,0.0,0.0,4.5
2020-05-29,583,96,121,31,46,15,86,98,136,24.4,14.4,75.92,57.92,0.0,0.0,0.0,5.0
2020-05-30,925,114,155,215,50,4,183,87,140,22.8,12.2,73.04,53.96,0.0,0.0,0.0,3.7
2020-05-31,1901,132,139,581,43,5,343,176,98,20.6,10.0,69.08,50.0,0.0,0.0,0.0,3.8
2020-06-01,956,109,127,129,48,13,152,144,135,24.4,11.7,75.92,53.06,0.5,0.0,0.0,5.7
2020-06-02,681,75,145,51,70,6,108,123,127,34.4,19.4,93.91999999999999,66.92,0.0,0.0,0.0,7.2
2020-06-03,622,90,129,26,68,13,100,107,149,30.6,19.4,87.08000000000001,66.92,4.8,0.0,0.0,3.6
2020-06-04,530,70,111,19,57,15,77,98,128,31.1,21.1,87.98,69.98,0.0,0.0,0.0,3.3
2020-06-05,546,98,116,17,44,14,66,93,133,31.7,21.1,89.06,69.98,0.0,0.0,0.0,3.1
2020-06-06,532,93,130,18,52,7,68,70,149,24.4,15.0,75.92,59.0,0.0,0.0,0.0,4.9
2020-06-07,558,76,134,17,57,10,78,81,157,26.1,13.3,78.98,55.94,0.0,0.0,0.0,3.8
2020-06-08,527,99,109,21,37,10,72,78,121,32.2,16.7,89.96000000000001,62.059999999999995,0.0,0.0,0.0,3.7
2020-06-09,498,117,100,24,37,13,65,64,112,32.8,22.8,91.03999999999999,73.04,6.6,0.0,0.0,6.8
2020-06-10,503,96,113,16,50,9,67,63,133,28.9,16.7,84.02,62.059999999999995,7.6,0.0,0.0,5.8
2020-06-11,557,99,120,20,66,21,72,72,145,27.8,15.0,82.04,59.0,0.0,0.0,0.0,4.9
2020-06-12,606,115,140,23,53,17,83,84,147,23.9,12.2,75.02,53.96,0.0,0.0,0.0,3.7
2020-06-13,505,84,139,17,61,8,74,73,142,18.9,11.1,66.02,51.98,0.0,0.0,0.0,6.8
2020-06-14,540,86,134,14,63,6,83,71,165,20.0,11.7,68.0,53.06,0.0,0.0,0.0,4.5
2020-06-15,580,112,135,21,55,12,72,57,136,22.8,11.1,73.04,51.98,0.0,0.0,0.0,3.0
2020-06-16,555,114,111,19,43,7,80,57,127,30.0,13.9,86.0,57.02,0.0,0.0,0.0,2.9
2020-06-17,607,122,137,25,57,14,73,81,152,30.6,17.8,87.08000000000001,64.04,0.0,0.0,0.0,2.7
2020-06-18,601,109,137,27,58,14,77,64,145,32.2,18.9,89.96000000000001,66.02,0.0,0.0,0.0,2.3
2020-06-19,607,117,133,29,61,10,66,60,157,33.9,20.6,93.02,69.08,0.0,0.0,0.0,2.2
2020-06-20,656,98,173,20,78,7,96,72,178,32.8,21.7,91.03999999999999,71.06,4.8,0.0,0.0,4.3
2020-06-21,595,109,171,8,53,8,90,76,183,28.9,20.6,84.02,69.08,0.0,0.0,0.0,3.0
2020-06-22,674,126,158,18,69,9,108,74,195,31.1,19.4,87.98,66.92,39.4,0.0,0.0,3.1
2020-06-23,581,122,128,21,47,10,72,61,121,25.6,17.2,78.08,62.959999999999994,0.0,0.0,0.0,5.1
2020-06-24,584,97,130,18,65,17,72,81,147,27.2,16.1,80.96,60.980000000000004,1.0,0.0,0.0,3.1
2020-06-25,616,111,117,31,78,15,91,72,139,30.0,16.7,86.0,62.059999999999995,0.0,0.0,0.0,2.9
2020-06-26,559,119,108,25,63,12,78,82,145,27.2,21.1,80.96,69.98,39.4,0.0,0.0,3.4
2020-06-27,579,103,143,12,54,6,89,68,142,31.1,22.2,87.98,71.96,0.0,0.0,0.0,3.3
2020-06-28,630,107,175,29,51,12,74,86,153,29.4,22.2,84.91999999999999,71.96,0.0,0.0,0.0,2.8
2020-06-29,556,91,106,21,58,13,79,72,134,33.9,22.2,93.02,71.96,7.6,0.0,0.0,3.4
2020-06-30,573,124,116,18,73,11,69,64,127,32.8,22.8,91.03999999999999,73.04,0.0,0.0,0.0,2.9
2020-07-01,730,123,141,21,60,8,83,90,193,31.7,21.7,89.06,71.06,0.0,0.0,0.0,4.1
2020-07-02,641,120,127,21,57,23,92,106,135,32.8,20.6,91.03999999999999,69.08,0.0,0.0,0.0,2.9
2020-07-03,689,144,133,32,58,15,90,109,150,32.8,20.6,91.03999999999999,69.08,0.0,0.0,0.0,1.8
2020-07-04,744,115,186,27,74,13,118,124,193,31.7,21.7,89.06,71.06,0.0,0.0,0.0,3.3
2020-07-05,727,92,185,24,76,25,99,133,196,34.4,21.7,93.91999999999999,71.06,0.0,0.0,0.0,2.2
2020-07-06,634,131,131,27,65,22,78,96,148,35.0,23.9,95.0,75.02,0.0,0.0,0.0,1.9
2020-07-07,561,115,114,20,61,7,70,69,130,35.6,22.8,96.08000000000001,73.04,4.8,0.0,0.0,3.2
2020-07-08,556,111,116,20,50,19,74,81,123,33.9,23.3,93.02,73.94,0.0,0.0,0.0,2.0
2020-07-09,561,107,120,26,55,14,76,75,143,33.9,22.8,93.02,73.04,16.0,0.0,0.0,4.0
2020-07-10,672,120,132,26,81,28,89,104,167,30.0,21.7,86.0,71.06,8.4,0.0,0.0,4.9
2020-07-11,630,124,165,27,57,8,81,77,149,29.4,21.7,84.91999999999999,71.06,0.0,0.0,0.0,3.6
2020-07-12,600,109,152,19,55,9,104,75,172,26.1,20.0,78.98,68.0,0.0,0.0,0.0,4.6
2020-07-13,667,134,138,28,71,12,84,80,147,28.9,18.3,84.02,64.94,0.0,0.0,0.0,2.3
2020-07-14,607,124,111,19,67,16,62,84,138,30.0,20.0,86.0,68.0,0.0,0.0,0.0,3.5
2020-07-15,612,125,118,15,55,11,80,77,136,31.1,18.9,87.98,66.02,11.7,0.0,0.0,4.4
2020-07-16,597,121,116,24,56,19,67,93,112,29.4,20.0,84.91999999999999,68.0,0.0,0.0,0.0,3.4
2020-07-17,660,113,142,35,57,13,84,86,134,32.2,20.0,89.96000000000001,68.0,0.0,0.0,0.0,3.2
2020-07-18,650,120,161,21,56,8,84,76,153,32.8,25.0,91.03999999999999,77.0,0.0,0.0,0.0,5.6
2020-07-19,628,105,160,16,64,14,93,82,174,28.9,22.8,84.02,73.04,4.6,0.0,0.0,5.5
2020-07-20,652,140,137,33,56,10,71,61,151,30.6,20.0,87.08000000000001,68.0,0.0,0.0,0.0,3.4
2020-07-21,635,110,120,19,59,17,86,96,158,28.3,22.8,82.94,73.04,0.8,0.0,0.0,3.0
2020-07-22,612,111,102,18,66,22,69,100,132,31.1,21.1,87.98,69.98,0.0,0.0,0.0,3.9
2020-07-23,568,108,106,24,50,13,71,79,112,28.3,18.3,82.94,64.94,0.0,0.0,0.0,3.3
2020-07-24,631,119,133,31,51,21,62,96,130,30.6,18.3,87.08000000000001,64.94,0.0,0.0,0.0,2.6
2020-07-25,653,127,136,26,60,18,91,91,151,33.3,20.6,91.94,69.08,0.0,0.0,0.0,2.8
2020-07-26,662,108,183,21,62,30,81,103,160,35.6,24.4,96.08000000000001,75.92,1.5,0.0,0.0,5.5
2020-07-27,621,111,132,28,69,10,67,72,156,30.6,22.2,87.08000000000001,71.96,0.3,0.0,0.0,3.5
2020-07-28,626,128,116,19,61,13,75,102,137,31.7,20.6,89.06,69.08,0.0,0.0,0.0,4.2
2020-07-29,622,119,123,24,66,26,79,109,124,32.8,22.8,91.03999999999999,73.04,14.5,0.0,0.0,4.0
2020-07-30,607,118,101,24,66,31,73,95,125,28.3,20.0,82.94,68.0,2.3,0.0,0.0,5.8
2020-07-31,633,124,116,23,52,22,71,81,133,27.8,18.9,82.04,66.02,0.0,0.0,0.0,4.3
2020-08-01,714,119,122,24,71,19,80,99,150,26.7,20.6,80.06,69.08,0.0,0.0,0.0,3.4
2020-08-02,569,96,104,18,58,16,92,85,142,30.0,19.4,86.0,66.92,1.3,0.0,0.0,3.5
2020-08-03,610,134,111,17,48,15,80,69,115,22.2,16.1,71.96,60.980000000000004,0.0,0.0,0.0,5.0
2020-08-04,545,107,103,27,60,18,63,72,125,24.4,15.0,75.92,59.0,0.0,0.0,0.0,3.8
2020-08-05,579,114,130,21,53,27,64,113,136,25.6,13.3,78.08,55.94,0.0,0.0,0.0,2.4
2020-08-06,607,128,105,26,55,28,69,92,133,27.8,18.9,82.04,66.02,0.0,0.0,0.0,2.6
2020-08-07,597,118,122,26,72,27,70,95,137,30.0,16.7,86.0,62.059999999999995,0.0,0.0,0.0,2.2
2020-08-08,671,134,159,31,51,13,63,108,155,31.7,20.0,89.06,68.0,0.0,0.0,0.0,4.3
2020-08-09,656,97,178,38,60,13,84,102,185,33.9,22.8,93.02,73.04,1.5,0.0,0.0,4.3
2020-08-10,952,120,121,317,53,8,113,94,141,32.8,20.6,91.03999999999999,69.08,10.4,0.0,0.0,4.4
2020-08-11,598,117,114,32,57,15,57,94,132,29.4,18.9,84.91999999999999,66.02,0.0,0.0,0.0,2.7
2020-08-12,605,113,116,27,64,27,65,121,135,30.0,17.8,86.0,64.04,0.0,0.0,0.0,2.4
2020-08-13,650,119,127,24,59,38,75,117,122,30.6,20.6,87.08000000000001,69.08,0.0,0.0,0.0,2.5
2020-08-14,645,129,123,24,70,31,54,119,127,32.2,20.0,89.96000000000001,68.0,0.0,0.0,0.0,3.2
2020-08-15,627,117,154,25,59,9,73,101,155,32.8,20.6,91.03999999999999,69.08,6.4,0.0,0.0,2.8
2020-08-16,670,128,183,15,59,15,80,122,162,30.0,17.8,86.0,64.04,0.0,0.0,0.0,3.2
2020-08-17,642,137,126,20,54,19,87,85,134,30.0,20.6,86.0,69.08,0.0,0.0,0.0,2.4
2020-08-18,619,121,130,21,61,16,78,76,145,25.6,18.9,78.08,66.02,0.0,0.0,0.0,4.3
2020-08-19,629,141,113,27,64,11,74,93,134,28.9,16.7,84.02,62.059999999999995,0.0,0.0,0.0,2.2
2020-08-20,643,131,124,22,68,14,71,83,149,30.0,17.8,86.0,64.04,0.0,0.0,0.0,2.8
2020-08-21,657,156,125,19,51,16,66,88,139,31.1,19.4,87.98,66.92,0.0,0.0,0.0,2.4
2020-08-22,645,113,163,34,56,15,74,99,148,31.7,19.4,89.06,66.92,0.0,0.0,0.0,3.5
2020-08-23,627,118,160,24,52,10,98,96,147,33.3,21.1,91.94,69.98,0.0,0.0,0.0,3.0
2020-08-24,637,139,131,25,55,11,94,70,141,36.1,22.2,96.98,71.96,0.0,0.0,0.0,3.3
2020-08-25,640,158,115,23,50,21,61,96,129,32.8,22.2,91.03999999999999,71.96,0.8,0.0,0.0,3.3
2020-08-26,652,137,113,28,65,15,83,91,128,34.4,24.4,93.91999999999999,75.92,0.0,0.0,0.0,4.5
2020-08-27,590,132,110,15,68,14,69,70,122,35.0,25.6,95.0,78.08,0.0,0.0,0.0,4.6
2020-08-28,669,142,132,39,61,21,74,116,145,35.0,25.0,95.0,77.0,0.0,0.0,0.0,5.4
2020-08-29,646,132,148,29,62,16,67,133,154,27.8,18.9,82.04,66.02,0.0,0.0,0.0,5.4
2020-08-30,663,101,161,25,55,22,89,118,159,26.1,15.6,78.98,60.08,0.0,0.0,0.0,3.4
2020-08-31,699,138,153,19,65,12,99,100,171,29.4,18.9,84.91999999999999,66.02,0.0,0.0,0.0,4.1
2020-09-01,691,140,87,26,57,23,70,91,149,23.9,20.6,75.02,69.08,4.8,0.0,0.0,3.4
2020-09-02,583,127,124,16,54,17,59,83,138,31.1,20.6,87.98,69.08,1.3,0.0,0.0,3.8
2020-09-03,575,120,109,17,64,17,67,81,122,31.1,18.3,87.98,64.94,0.0,0.0,0.0,6.4
2020-09-04,652,143,120,22,59,20,86,124,142,26.7,13.3,80.06,55.94,0.0,0.0,0.0,3.9
2020-09-05,673,126,147,20,70,22,73,130,147,27.8,17.8,82.04,64.04,0.0,0.0,0.0,4.8
2020-09-06,649,93,150,26,54,17,80,135,155,28.3,15.0,82.94,59.0,15.2,0.0,0.0,6.0
2020-09-07,607,105,128,19,59,34,63,144,144,26.7,16.7,80.06,62.059999999999995,5.8,0.0,0.0,5.5
2020-09-08,549,124,72,24,44,17,74,78,106,18.3,15.6,64.94,60.08,16.3,0.0,0.0,6.6
2020-09-09,545,130,88,18,41,16,65,74,93,17.8,13.9,64.04,57.02,14.2,0.0,0.0,5.5
2020-09-10,566,143,91,23,52,17,59,68,112,20.0,12.8,68.0,55.04,4.6,0.0,0.0,5.5
2020-09-11,661,162,125,17,64,16,82,96,121,20.0,16.1,68.0,60.980000000000004,1.5,0.0,0.0,4.0
2020-09-12,564,110,97,14,66,19,80,95,119,22.8,17.2,73.04,62.959999999999994,6.4,0.0,0.0,4.1
2020-09-13,585,109,125,16,57,10,84,72,147,25.0,16.1,77.0,60.980000000000004,0.5,0.0,0.0,2.8
2020-09-14,591,126,118,19,47,10,78,68,120,25.0,14.4,77.0,57.92,0.0,0.0,0.0,1.7
2020-09-15,608,133,108,24,62,13,73,63,127,26.1,15.6,78.98,60.08,0.0,0.0,0.0,3.6
2020-09-16,621,132,112,26,62,15,83,92,124,28.9,17.2,84.02,62.959999999999994,0.0,0.0,0.0,4.7
2020-09-17,539,101,107,20,57,11,59,81,125,20.6,14.4,69.08,57.92,0.0,0.0,0.0,5.8
2020-09-18,578,110,111,25,47,18,77,77,119,16.1,9.4,60.980000000000004,48.92,0.0,0.0,0.0,5.6
2020-09-19,592,118,119,20,47,15,65,90,123,19.4,7.8,66.92,46.04,0.0,0.0,0.0,1.9
2020-09-20,605,104,154,17,58,13,76,77,148,22.8,8.9,73.04,48.02,0.0,0.0,0.0,2.6
2020-09-21,570,123,109,24,44,25,60,101,113,23.9,11.7,75.02,53.06,0.0,0.0,0.0,2.8
2020-09-22,546,100,97,30,50,23,57,79,100,26.1,12.2,78.98,53.96,0.0,0.0,0.0,2.2
2020-09-23,639,137,108,15,70,25,80,106,131,26.1,15.0,78.98,59.0,0.0,0.0,0.0,2.8
2020-09-24,573,99,102,19,57,22,68,98,119,26.1,14.4,78.98,57.92,0.0,0.0,0.0,2.9
2020-09-25,682,145,137,13,52,28,93,104,133,26.7,16.1,80.06,60.980000000000004,0.0,0.0,0.0,4.0
2020-09-26,633,133,150,25,62,20,88,96,144,26.1,17.8,78.98,64.04,0.0,0.0,0.0,6.5
2020-09-27,655,115,162,21,71,14,86,79,185,25.0,12.8,77.0,55.04,4.8,0.0,0.0,5.1
2020-09-28,549,113,86,27,72,22,56,88,120,17.2,10.6,62.959999999999994,51.08,5.3,0.0,0.0,3.5
2020-09-29,521,94,86,14,45,21,68,78,113,15.6,7.8,60.08,46.04,0.0,0.0,0.0,3.7
2020-09-30,585,107,117,18,55,20,60,86,134,19.4,11.1,66.92,51.98,0.0,0.0,0.0,5.8
2020-10-01,657,118,109,21,55,13,57,77,143,15.0,8.3,59.0,46.94,5.3,0.0,0.0,3.8
2020-10-02,555,117,88,20,46,24,62,76,110,12.8,5.6,55.04,42.08,0.0,0.0,0.0,3.1
2020-10-03,608,115,122,15,52,10,88,82,125,13.3,7.8,55.94,46.04,2.8,0.0,0.0,2.2
2020-10-04,584,105,120,14,53,15,88,74,140,13.9,4.4,57.02,39.92,0.0,0.0,0.0,3.8
2020-10-05,568,115,88,16,50,26,73,97,119,17.2,3.3,62.959999999999994,37.94,0.0,0.0,0.0,4.7
2020-10-06,596,94,126,22,47,30,72,85,118,23.9,11.1,75.02,51.98,0.0,0.0,0.0,5.1
2020-10-07,616,134,115,26,50,19,71,83,114,24.4,11.7,75.92,53.06,0.0,0.0,0.0,4.2
2020-10-08,563,115,102,23,52,20,56,80,106,21.1,10.0,69.98,50.0,0.0,0.0,0.0,2.3
2020-10-09,657,130,125,26,60,18,80,97,124,27.8,11.1,82.04,51.98,0.0,0.0,0.0,5.3
2020-10-10,679,132,157,21,48,30,92,108,154,25.0,13.9,77.0,57.02,0.0,0.0,0.0,6.0
2020-10-11,653,93,161,18,64,23,84,86,139,20.6,13.3,69.08,55.94,0.0,0.0,0.0,3.9
2020-10-12,579,106,107,17,47,19,88,74,126,19.4,10.0,66.92,50.0,2.8,0.0,0.0,5.1
2020-10-13,592,119,108,30,48,21,62,82,112,22.8,7.8,73.04,46.04,0.0,0.0,0.0,5.3
2020-10-14,654,153,104,21,62,19,81,77,124,26.1,8.3,78.98,46.94,0.0,0.0,0.0,6.0
2020-10-15,647,125,104,18,50,21,69,104,139,17.8,5.0,64.04,41.0,0.0,0.0,0.0,5.1
2020-10-16,570,105,95,26,44,22,68,80,120,11.7,2.8,53.06,37.04,0.3,0.0,0.0,4.2
2020-10-17,621,135,137,20,48,22,65,93,145,18.3,2.8,64.94,37.04,0.0,0.0,0.0,6.4
2020-10-18,561,84,114,24,43,21,58,84,141,15.6,4.4,60.08,39.92,4.6,0.0,0.0,3.6
2020-10-19,532,111,87,25,38,17,64,64,107,10.0,3.3,50.0,37.94,1.3,0.0,0.0,3.8
2020-10-20,558,100,86,18,45,21,43,73,97,11.7,3.3,53.06,37.94,4.8,0.0,0.0,3.6
2020-10-21,582,104,91,18,53,26,60,93,105,15.0,8.3,59.0,46.94,9.7,0.0,0.0,3.6
2020-10-22,607,118,117,19,53,21,54,81,113,25.6,8.3,78.08,46.94,42.4,0.0,0.0,4.6
2020-10-23,584,113,95,20,40,24,72,88,126,22.2,3.3,71.96,37.94,16.5,0.0,0.0,5.4
2020-10-24,558,91,120,28,48,15,73,92,119,9.4,1.1,48.92,33.98,0.0,0.0,0.0,3.5
2020-10-25,654,96,124,17,56,17,76,103,131,8.3,3.9,46.94,39.02,0.0,0.0,0.0,5.6
2020-10-26,547,91,102,18,47,18,55,64,120,3.9,1.1,39.02,33.98,1.5,0.0,0.0,4.2
2020-10-27,518,101,78,17,37,17,65,71,97,3.3,0.6,37.94,33.08,0.8,0.0,0.0,2.0
2020-10-28,550,104,84,26,35,27,59,77,88,10.6,-0.5,51.08,31.1,0.0,0.0,0.0,3.3
2020-10-29,582,85,100,15,42,20,67,76,98,9.4,1.7,48.92,35.06,0.0,0.0,0.0,7.2
2020-10-30,620,114,112,26,45,18,62,85,92,6.7,-0.5,44.06,31.1,0.0,0.0,0.0,2.7
2020-10-31,626,109,137,19,54,12,80,102,136,15.0,-1.0,59.0,30.2,0.0,0.0,0.0,6.2
2020-11-01,698,106,138,21,54,13,81,99,173,12.8,-1.0,55.04,30.2,0.0,0.0,0.0,7.2
2020-11-02,605,87,87,32,44,15,57,75,111,10.6,-2.1,51.08,28.22,0.0,0.0,0.0,4.8
2020-11-03,618,100,103,22,51,13,72,89,108,20.6,3.9,69.08,39.02,0.0,0.0,0.0,4.4
2020-11-04,661,115,121,22,47,14,68,100,114,23.3,11.1,73.94,51.98,0.0,0.0,0.0,6.1
2020-11-05,646,110,110,19,54,21,68,105,128,21.7,12.8,71.06,55.04,0.0,0.0,0.0,4.4
2020-11-06,670,126,117,26,56,22,71,109,126,23.3,10.6,73.94,51.08,0.0,0.0,0.0,4.0
2020-11-07,623,108,147,28,43,23,71,113,127,22.2,12.2,71.96,53.96,0.0,0.0,0.0,4.4
2020-11-08,597,83,146,27,51,23,67,102,158,24.4,11.1,75.92,51.98,0.0,0.0,0.0,3.8
2020-11-09,626,104,113,28,52,18,64,75,144,24.4,17.2,75.92,62.959999999999994,0.0,0.0,0.0,5.4
2020-11-10,601,118,99,17,43,17,59,74,121,23.9,5.6,75.02,42.08,8.1,0.0,0.0,8.5
2020-11-11,489,90,84,21,47,17,51,66,110,7.2,1.7,44.96,35.06,0.0,0.0,0.0,3.9
2020-11-12,523,89,91,25,43,19,58,72,111,12.2,1.7,53.96,35.06,0.5,0.0,0.0,2.7
2020-11-13,533,113,80,24,34,17,66,83,103,7.8,-1.0,46.04,30.2,0.0,0.0,0.0,3.6
2020-11-14,474,85,97,15,46,18,60,70,134,10.6,-1.6,51.08,29.12,6.6,0.0,0.0,5.5
2020-11-15,524,98,113,17,44,13,73,74,126,12.8,1.1,55.04,33.98,1.8,0.0,0.0,8.9
2020-11-16,520,87,93,24,39,19,54,59,98,8.3,0.0,46.94,32.0,0.0,0.0,0.0,5.2
2020-11-17,504,107,76,16,55,26,45,77,100,5.6,-1.6,42.08,29.12,0.0,0.0,0.0,4.2
2020-11-18,506,114,69,14,34,16,67,65,91,10.6,1.1,51.08,33.98,0.0,0.0,0.0,6.5
2020-11-19,522,103,98,8,46,11,75,55,108,18.9,8.9,66.02,48.02,0.0,0.0,0.0,8.9
2020-11-20,647,129,122,23,56,13,63,70,143,16.1,6.1,60.980000000000004,42.980000000000004,0.0,0.0,0.0,4.7
2020-11-21,537,102,90,24,45,12,66,85,111,8.9,2.2,48.02,35.96,0.0,0.0,0.0,2.9
2020-11-22,512,78,96,18,35,18,75,79,119,8.3,5.0,46.94,41.0,0.0,0.0,0.0,3.0
2020-11-23,539,87,91,22,51,16,61,78,120,7.8,0.6,46.04,33.08,0.0,0.0,0.0,2.6
